"","gameId","playId","teamAbbr_receiver","teamAbbr_defender","distance","nflId_motion","nflId_receiver","nflId_defender","expected","exp_vaue_ou"
"20",2022091113,3853,"DAL","TB",2.03220073138377,46206,45052,40031,2.61072261072261,-0.578521879338837
"21",2022091108,729,"TEN","NYG",0.901793061984609,42589,54483,53500,2.61072261072261,-1.708929548738
"22",2022091112,62,"MIN","GB",1.42477642493512,40488,45094,46087,2.61072261072261,-1.18594618578749
"23",2022091112,484,"MIN","GB",0.158394305242787,40488,52584,43404,2.61072261072261,-2.45232830547982
"24",2022091111,475,"LV","LAC",0.994551241790603,47932,44931,53476,2.61072261072261,-1.61617136893201
"25",2022091111,1368,"LAC","LV",2.52831558812928,44856,53526,53509,2.61072261072261,-0.0824070225933315
"26",2022091111,1790,"LV","LAC",2.94590142634153,44931,41282,53476,2.61072261072261,0.335178815618919
"27",2022091111,1975,"LAC","LV",5.54203651680108,53506,53526,53509,2.61072261072261,2.93131390607847
"28",2022091110,171,"KC","ARI",2.17781522341624,48683,40011,44848,2.61072261072261,-0.432907387306368
"29",2022091110,269,"KC","ARI",0.894408609764085,44874,47839,44848,2.61072261072261,-1.71631400095853
"30",2022091110,1113,"KC","ARI",1.57961515885755,40011,44874,53565,2.61072261072261,-1.03110745186506
"31",2022091110,2126,"KC","ARI",0.922859763274122,52440,44874,53565,2.61072261072261,-1.68786284744849
"32",2022091110,3449,"KC","ARI",1.36819286981626,46243,46213,47816,2.61072261072261,-1.24252974090635
"33",2022091109,721,"WAS","JAX",8.2887109041194,54481,41349,46269,2.61072261072261,5.67798829339679
"34",2022091109,1120,"WAS","JAX",1.10185117020169,44852,54481,44902,2.61072261072261,-1.50887144052092
"35",2022091109,2245,"WAS","JAX",3.37872532290376,44852,47859,44902,2.61072261072261,0.768002712181151
"36",2022091109,2678,"WAS","JAX",1.48953649479991,44852,53553,46269,2.61072261072261,-1.1211861159227
"37",2022091109,3437,"WAS","JAX",3.10905209552662,44852,52474,46269,2.61072261072261,0.498329484804012
"38",2022091107,230,"BAL","NYJ",4.8222960678719,46155,52500,41243,2.61072261072261,2.21157345714929
"39",2022091107,824,"NYJ","BAL",2.64530546147249,54475,44817,53533,2.61072261072261,0.0345828507498807
"40",2022091107,846,"NYJ","BAL",4.24317246922114,46279,54501,52436,2.61072261072261,1.63244985849853
"41",2022091107,1051,"NYJ","BAL",3.7191447014344,53463,44817,44854,2.61072261072261,1.10842209071179
"42",2022091107,1194,"NYJ","BAL",1.55816121230088,53536,53463,53533,2.61072261072261,-1.05256139842173
"43",2022091107,1445,"NYJ","BAL",3.64576111170566,53536,54501,52436,2.61072261072261,1.03503850098305
"44",2022091107,2478,"NYJ","BAL",1.13164933759005,44817,53463,53533,2.61072261072261,-1.47907327313256
"45",2022091107,2572,"NYJ","BAL",0.513015093623164,46279,44817,44828,2.61072261072261,-2.09770751709945
"46",2022091107,2934,"NYJ","BAL",1.88621735842769,46279,54475,53533,2.61072261072261,-0.724505252294925
"47",2022091107,3527,"NYJ","BAL",0.0639891315587882,46226,54501,52436,2.61072261072261,-2.54673347916382
"48",2022091107,3647,"NYJ","BAL",1.74568895915991,46226,53536,52436,2.61072261072261,-0.865033651562698
"49",2022091106,1653,"MIA","NE",0.528862042825909,46277,53435,43522,2.61072261072261,-2.0818605678967
"50",2022091106,3253,"MIA","NE",4.1360633017685,46111,53435,43522,2.61072261072261,1.52534069104589
"51",2022091105,912,"HOU","IND",0.951221493800521,41246,53576,38540,2.61072261072261,-1.65950111692209
"52",2022091105,3545,"HOU","IND",1.35366535889245,41246,53518,38540,2.61072261072261,-1.25705725183016
"53",2022091105,3856,"HOU","IND",1.34589410570405,43396,41246,38540,2.61072261072261,-1.26482850501856
"54",2022091104,58,"DET","PHI",7.66269738633568,53541,52443,46188,2.61072261072261,5.05197477561306
"55",2022091104,689,"PHI","DET",8.08318741412992,47836,47834,54653,2.61072261072261,5.47246480340731
"56",2022091104,3572,"PHI","DET",5.49585232615831,52608,47834,54653,2.61072261072261,2.8851297154357
"57",2022091103,2008,"PIT","CIN",4.652714660507,52457,53484,52473,2.61072261072261,2.04199204978439
"58",2022091103,2807,"PIT","CIN",0.863814029215373,53453,53484,52473,2.61072261072261,-1.74690858150724
"59",2022091102,3899,"SF","CHI",2.68560537637678,40078,46256,54504,2.61072261072261,0.0748827656541664
"60",2022090800,1030,"BUF","LA",4.64747175310438,44985,52536,47862,2.61072261072261,2.03674914238177
"61",2022090800,2688,"BUF","LA",2.13125129591723,42489,52536,47862,2.61072261072261,-0.479471314805384
"62",2022090800,2733,"BUF","LA",0.240700788524794,47857,42489,43294,2.61072261072261,-2.37002182219782
"63",2022090800,2979,"BUF","LA",0.204558235782372,44985,42489,43294,2.61072261072261,-2.40616437494024
"64",2022091113,923,"DAL","TB",0.459434748001801,47911,46206,47788,2.61072261072261,-2.15128786272081
"65",2022091113,2911,"DAL","TB",1.81249180290286,52425,55158,46132,2.61072261072261,-0.798230807819747
"66",2022091110,2022,"KC","ARI",1.09135035943051,40011,46243,47816,2.61072261072261,-1.5193722512921
"67",2022091107,868,"NYJ","BAL",2.63692224373504,46226,54475,53533,2.61072261072261,0.0261996330124248
"68",2022091107,2791,"NYJ","BAL",2.60245367330273,54501,44817,44828,2.61072261072261,-0.00826893741988499
"69",2022091107,2866,"NYJ","BAL",0.336799955981952,46279,44817,54584,2.61072261072261,-2.27392265474066
"70",2022091107,3253,"NYJ","BAL",1.66250493538135,53536,44817,44828,2.61072261072261,-0.948217675341258
"71",2022091901,1311,"PHI","MIN",1.23945214386328,47834,47836,52497,2.61072261072261,-1.37127046685933
"72",2022091901,2491,"PHI","MIN",4.93371239541736,46270,53439,52497,2.61072261072261,2.32298978469475
"73",2022091900,1663,"BUF","TEN",1.19324851020146,47879,42489,54500,2.61072261072261,-1.41747410052115
"74",2022091900,3555,"TEN","BUF",2.1796597847542,39989,39646,54650,2.61072261072261,-0.431062825968407
"75",2022091808,2546,"SF","SEA",0.736404548677729,54558,46256,54618,2.61072261072261,-1.87431806204488
"76",2022091808,2622,"SF","SEA",1.3399647533362,54558,47819,54618,2.61072261072261,-1.27075785738641
"77",2022091808,2695,"SF","SEA",1.68144130860325,52598,54570,52435,2.61072261072261,-0.929281302119364
"78",2022091807,863,"LA","ATL",0.164305397967745,44881,52460,39908,2.61072261072261,-2.44641721275487
"79",2022091807,1104,"ATL","LA",0.311210533204054,48723,46992,42816,2.61072261072261,-2.29951207751856
"80",2022091807,1971,"LA","ATL",13.5864504403476,44881,52460,39908,2.61072261072261,10.975727829625
"81",2022091807,2039,"LA","ATL",2.98661167036108,46830,44881,39908,2.61072261072261,0.375889059638469
"82",2022091807,2293,"LA","ATL",2.46533403437951,53486,44881,46823,2.61072261072261,-0.145388576343105
"83",2022091806,706,"PIT","NE",7.64295451545048,54517,53484,47938,2.61072261072261,5.03223190472787
"84",2022091806,758,"PIT","NE",0.858959095192869,54517,47849,47938,2.61072261072261,-1.75176351552974
"85",2022091806,3419,"PIT","NE",9.24629914717852,53484,53453,47826,2.61072261072261,6.63557653645591
"86",2022091804,2135,"TB","NO",2.71883318072649,46263,47991,41257,2.61072261072261,0.108110570003879
"87",2022091804,2416,"TB","NO",5.17221398985866,46263,42369,41257,2.61072261072261,2.56149137913605
"88",2022091804,2492,"TB","NO",0.0681347483887329,54571,47991,41257,2.61072261072261,-2.54258786233388
"89",2022091804,3251,"TB","NO",1.87124295496839,46263,47991,41257,2.61072261072261,-0.739479655754222
"90",2022091802,174,"WAS","DET",0.580028478168845,54481,41349,47864,2.61072261072261,-2.03069413255377
"91",2022091802,774,"DET","WAS",2.11399039053252,53541,47791,53592,2.61072261072261,-0.496732220190086
"92",2022091802,1010,"DET","WAS",1.90663059694509,47791,46130,53592,2.61072261072261,-0.704092013777519
"93",2022091802,1393,"DET","WAS",0.516600881327387,53541,44930,53592,2.61072261072261,-2.09412172939522
"94",2022091802,1502,"WAS","DET",4.80981763638507,44852,54481,47864,2.61072261072261,2.19909502566246
"95",2022091802,2377,"DET","WAS",3.33137756703395,53541,47791,53592,2.61072261072261,0.720654956311339
"96",2022091801,105,"NYJ","CLE",1.4081800339631,53715,46226,44974,2.61072261072261,-1.20254257675951
"97",2022091801,811,"NYJ","CLE",3.73202185337869,46226,53463,54533,2.61072261072261,1.12129924265608
"98",2022091801,930,"NYJ","CLE",1.36483705237098,53463,54475,54533,2.61072261072261,-1.24588555835163
"99",2022091801,2390,"NYJ","CLE",1.60588293475125,53463,54475,54533,2.61072261072261,-1.00483967597136
"100",2022091801,3271,"NYJ","CLE",0.0293156977808167,54475,46226,44974,2.61072261072261,-2.58140691294179
"101",2022091800,281,"MIA","BAL",1.58927175105799,46192,43454,44828,2.61072261072261,-1.02145085966462
"102",2022091800,447,"BAL","MIA",1.67924243660718,45268,53456,43327,2.61072261072261,-0.931480174115435
"103",2022091800,1108,"BAL","MIA",1.88036118486068,45268,53456,43327,2.61072261072261,-0.730361425861934
"104",2022091800,1377,"BAL","MIA",1.7345949315617,54604,53456,43327,2.61072261072261,-0.876127679160909
"105",2022091800,1597,"MIA","BAL",8.25316352233254,43454,42718,54584,2.61072261072261,5.64244091160992
"106",2022091800,1642,"MIA","BAL",0.65735426775837,43454,53435,54584,2.61072261072261,-1.95336834296424
"107",2022091800,1744,"MIA","BAL",3.3979173484481,46277,53435,44828,2.61072261072261,0.787194737725493
"108",2022091800,2460,"BAL","MIA",1.35676653273742,45268,53456,43327,2.61072261072261,-1.25395607798519
"109",2022091800,2506,"BAL","MIA",0.0408794413644706,54604,46155,42390,2.61072261072261,-2.56984316935814
"110",2022091800,2858,"MIA","BAL",3.41665916219651,48233,53435,54584,2.61072261072261,0.805936551473899
"111",2022091800,2953,"MIA","BAL",0.0905731776311782,46111,53435,42361,2.61072261072261,-2.52014943309143
"112",2022091800,3282,"MIA","BAL",6.49909674145099,46277,53435,44828,2.61072261072261,3.88837413072837
"113",2022091800,3603,"BAL","MIA",0.328203995613169,45268,46155,42390,2.61072261072261,-2.28251861510944
"114",2022091800,3729,"BAL","MIA",0.345815138299855,54604,46155,42390,2.61072261072261,-2.26490747242276
"115",2022091800,3803,"MIA","BAL",3.13627962603459,46671,53435,42361,2.61072261072261,0.525557015311975
"116",2022091900,2022,"TEN","BUF",1.48202559610954,54628,39989,54488,2.61072261072261,-1.12869701461307
"117",2022091900,2802,"TEN","BUF",1.0251441622793,53074,39989,46085,2.61072261072261,-1.58557844844331
"118",2022091808,980,"SF","SEA",4.91864457026562,47819,46331,54618,2.61072261072261,2.30792195954301
"119",2022091808,2234,"SF","SEA",1.102580056937,54558,52433,54618,2.61072261072261,-1.50814255378561
"120",2022092600,1228,"DAL","NYG",0.255176735800559,52425,45052,52518,2.61072261072261,-2.35554587492205
"121",2022092600,3231,"DAL","NYG",3.40803853361096,47911,52425,52518,2.61072261072261,0.797315922888351
"122",2022092513,131,"SF","DEN",0.879349386049142,52625,52433,53438,2.61072261072261,-1.73137322467347
"123",2022092513,579,"SF","DEN",2.73581941586283,40078,52433,42393,2.61072261072261,0.125096805140217
"124",2022092513,1237,"SF","DEN",1.93168167829965,46377,52433,53438,2.61072261072261,-0.679040932422957
"125",2022092513,1574,"DEN","SF",0.404711087858431,46461,46109,46757,2.61072261072261,-2.20601152286418
"126",2022092511,1713,"ATL","SEA",0.605789903276921,53612,53433,47941,2.61072261072261,-2.00493270744569
"127",2022092511,2008,"SEA","ATL",1.8318033992674,42412,47847,52424,2.61072261072261,-0.778919211455207
"128",2022092511,3584,"SEA","ATL",1.47484360654657,46096,47847,52424,2.61072261072261,-1.13587900417604
"129",2022092510,255,"LA","ARI",0.868842034110582,41290,44881,44848,2.61072261072261,-1.74188057661203
"130",2022092510,572,"LA","ARI",4.47448964386113,53486,43399,44848,2.61072261072261,1.86376703313852
"131",2022092508,298,"PHI","WAS",0.217369258532907,53579,53439,43373,2.61072261072261,-2.3933533521897
"132",2022092508,1286,"PHI","WAS",4.37649955305331,47836,53439,43373,2.61072261072261,1.7657769423307
"133",2022092508,2736,"PHI","WAS",2.36537065251748,45102,47834,43373,2.61072261072261,-0.245351958205131
"134",2022092508,3104,"WAS","PHI",1.0864801520118,52474,47859,39984,2.61072261072261,-1.52424245871081
"135",2022092508,3416,"WAS","PHI",2.50567570103002,43722,47859,39984,2.61072261072261,-0.105046909692589
"136",2022092506,776,"NYJ","CIN",0.539004600756179,54475,53463,44872,2.61072261072261,-2.07171800996643
"137",2022092506,2156,"NYJ","CIN",1.77561873851641,46279,54501,52473,2.61072261072261,-0.835103872206197
"138",2022092506,2496,"NYJ","CIN",0.84605908742374,54475,53463,44872,2.61072261072261,-1.76466352329887
"139",2022092506,2733,"NYJ","CIN",0.614870392338204,54501,44817,46123,2.61072261072261,-1.99585221838441
"140",2022092505,348,"BAL","NE",8.55367930949773,52500,46155,42116,2.61072261072261,5.94295669877512
"141",2022092505,449,"BAL","NE",5.35638478047342,47896,46155,35466,2.61072261072261,2.74566216975081
"142",2022092505,3069,"BAL","NE",3.48013359628477,52500,53456,35466,2.61072261072261,0.869410985562162
"143",2022092505,3180,"NE","BAL",3.12274794113794,44912,47870,52506,2.61072261072261,0.512025330415327
"144",2022092505,3581,"BAL","NE",0.243244345554306,54604,46155,42116,2.61072261072261,-2.36747826516831
"145",2022092504,1299,"MIN","DET",1.80389359591342,52584,47833,46259,2.61072261072261,-0.806829014809191
"146",2022092503,56,"BUF","MIA",2.06447273464569,47879,42489,43327,2.61072261072261,-0.546249876076924
"147",2022092503,413,"MIA","BUF",2.2547174723281,46203,48233,54650,2.61072261072261,-0.356005138394508
"148",2022092503,1246,"MIA","BUF",6.07375290167447,48233,43454,47964,2.61072261072261,3.46303029095186
"149",2022092503,1482,"BUF","MIA",0.615951113440783,53079,52536,43327,2.61072261072261,-1.99477149728183
"150",2022092503,1622,"BUF","MIA",1.01865263610051,42448,42489,43327,2.61072261072261,-1.59206997462211
"151",2022092503,1755,"MIA","BUF",0.884473197195565,46671,53435,55240,2.61072261072261,-1.72624941352705
"152",2022092503,3050,"MIA","BUF",2.71205239560708,46671,53435,55240,2.61072261072261,0.101329784884465
"153",2022092503,3717,"BUF","MIA",0.548502049640319,42448,42489,43327,2.61072261072261,-2.06222056108229
"154",2022092502,266,"KC","IND",2.53054246584083,47839,46243,47872,2.61072261072261,-0.0801801448817798
"155",2022092502,570,"KC","IND",6.0501611104687,48683,52440,47872,2.61072261072261,3.43943849974609
"156",2022092502,783,"KC","IND",0.30352620548808,47839,40011,47872,2.61072261072261,-2.30719640523453
"157",2022092502,1976,"KC","IND",3.0054778734271,41325,44874,52619,2.61072261072261,0.394755262704486
"158",2022092502,3323,"KC","IND",0.979792214459364,47839,40011,47872,2.61072261072261,-1.63093039626325
"159",2022092511,330,"ATL","SEA",1.72400164611901,48723,53433,42543,2.61072261072261,-0.886720964603605
"160",2022092511,611,"SEA","ATL",0.0361746325878372,46096,47847,53611,2.61072261072261,-2.57454797813477
"161",2022092506,1563,"NYJ","CIN",3.65633282659518,46279,54475,43299,2.61072261072261,1.04561021587257
"162",2022092506,2757,"NYJ","CIN",0.507609323982024,44817,53463,44872,2.61072261072261,-2.10311328674059
"163",2022100300,963,"LA","SF",0.584713907885543,43399,44881,46757,2.61072261072261,-2.02600870283707
"164",2022100213,344,"KC","TB",0.93139641130804,52440,40011,47788,2.61072261072261,-1.67932619941457
"165",2022100213,1119,"TB","KC",7.10638855174941,37079,54556,52546,2.61072261072261,4.49566594102679
"166",2022100213,1247,"TB","KC",1.41818050524724,46263,41233,47846,2.61072261072261,-1.19254210547538
"167",2022100213,1331,"KC","TB",2.78316137655008,40011,44874,47788,2.61072261072261,0.172438765827472
"168",2022100213,2057,"TB","KC",0.779006004967655,37079,41233,54708,2.61072261072261,-1.83171660575496
"169",2022100213,2261,"KC","TB",0.970178265572905,40011,44874,52453,2.61072261072261,-1.64054434514971
"170",2022100213,2780,"TB","KC",0.346075803848109,44896,41233,54708,2.61072261072261,-2.2646468068745
"171",2022100213,2947,"TB","KC",0.723796285290433,44896,54556,52546,2.61072261072261,-1.88692632543218
"172",2022100213,3243,"KC","TB",2.10401891458618,44874,40011,47788,2.61072261072261,-0.506703696136432
"173",2022100212,269,"LV","DEN",1.91215855975984,45555,41282,53438,2.61072261072261,-0.698564050962773
"174",2022100212,666,"LV","DEN",11.0229458021585,42547,47807,46175,2.61072261072261,8.41222319143586
"175",2022100212,2161,"LV","DEN",2.10087998623318,41282,44931,53438,2.61072261072261,-0.50984262448943
"176",2022100212,2387,"LV","DEN",0.580537073575766,42547,41282,53438,2.61072261072261,-2.03018553714685
"177",2022100212,2997,"LV","DEN",0.643571785218327,42547,41282,53438,2.61072261072261,-1.96715082550428
"178",2022100211,2478,"GB","NE",5.92472731257192,54499,46705,47826,2.61072261072261,3.31400470184931
"179",2022100211,3262,"GB","NE",0.54588017110007,37139,52502,47826,2.61072261072261,-2.06484243962254
"180",2022100203,126,"ARI","CAR",3.32941599262112,44917,39983,45004,2.61072261072261,0.718693381898507
"181",2022100203,1236,"CAR","ARI",1.44508703577957,43808,44820,53445,2.61072261072261,-1.16563557494304
"182",2022100203,1336,"ARI","CAR",0.612833298682,53478,47808,45004,2.61072261072261,-1.99788931204061
"183",2022100206,155,"LAC","HOU",2.34205398780433,53506,44819,54468,2.61072261072261,-0.268668622918284
"184",2022100206,938,"LAC","HOU",5.54380724185402,53506,44819,54468,2.61072261072261,2.93308463113141
"185",2022100206,2862,"LAC","HOU",0.997654741094259,42794,46100,54468,2.61072261072261,-1.61306786962835
"186",2022100205,326,"SEA","DET",3.2970798441227,53485,52541,54653,2.61072261072261,0.686357233400088
"187",2022100205,627,"SEA","DET",1.80310536615702,54506,42412,52411,2.61072261072261,-0.807617244565588
"188",2022100205,680,"SEA","DET",0.474893029120288,42412,47847,52411,2.61072261072261,-2.13582958160232
"189",2022100202,524,"BAL","BUF",6.74166081212802,52463,53456,52647,2.61072261072261,4.13093820140541
"190",2022100202,1966,"BUF","BAL",4.79137636725626,47857,42489,44999,2.61072261072261,2.18065375653364
"191",2022100202,3666,"BUF","BAL",1.17916709654345,42489,47879,44999,2.61072261072261,-1.43155551417916
"192",2022100201,115,"CLE","ATL",3.45349002798821,52523,44841,52542,2.61072261072261,0.842767417265598
"193",2022100201,831,"CLE","ATL",1.66142735280254,44898,52595,52424,2.61072261072261,-0.94929525792007
"194",2022092900,383,"MIA","CIN",1.36211099428716,48233,53435,52473,2.61072261072261,-1.24861161643545
"195",2022092900,1209,"MIA","CIN",6.77815299269086,46671,43454,44872,2.61072261072261,4.16743038196825
"196",2022092900,2574,"MIA","CIN",5.27119901746163,43454,46671,44872,2.61072261072261,2.66047640673902
"197",2022092900,2598,"MIA","CIN",0.993465485435543,46671,43454,44872,2.61072261072261,-1.61725712528707
"198",2022092900,3479,"MIA","CIN",0.989108376918296,46671,53435,44872,2.61072261072261,-1.62161423380432
"199",2022100300,775,"SF","LA",4.91774830739323,44959,47819,38577,2.61072261072261,2.30702569667061
"200",2022100213,416,"KC","TB",0.896109567979025,40011,44874,52453,2.61072261072261,-1.71461304274359
"201",2022100213,1143,"TB","KC",1.44824969400724,44896,41233,53487,2.61072261072261,-1.16247291671537
"202",2022092900,407,"MIA","CIN",3.74745418582489,46671,46111,43641,2.61072261072261,1.13673157510228
"203",2022092900,857,"MIA","CIN",1.55751940232134,42718,43454,44872,2.61072261072261,-1.05320320840127
"204",2022092900,1781,"MIA","CIN",2.93277226303273,42718,53435,43299,2.61072261072261,0.32204965231012
"205",2022101000,1475,"KC","LV",2.8329173610974,47839,52440,53509,2.61072261072261,0.222194750374786
"206",2022101000,2126,"KC","LV",4.43106384904563,40011,52440,53509,2.61072261072261,1.82034123832301
"207",2022101000,2176,"KC","LV",1.127394157929,44874,52440,53509,2.61072261072261,-1.48332845279361
"208",2022100913,2226,"BAL","CIN",3.43661642340491,46155,53560,43299,2.61072261072261,0.825893812682303
"209",2022100913,2278,"BAL","CIN",1.53728270517014,52609,52500,43299,2.61072261072261,-1.07343990555247
"210",2022100913,3060,"BAL","CIN",2.50915019920468,43362,52500,43299,2.61072261072261,-0.101572411517928
"211",2022100912,1193,"LA","DAL",4.24649266058606,53486,47853,46088,2.61072261072261,1.63577004986345
"212",2022100912,1833,"LA","DAL",1.19236529137243,44881,47853,46088,2.61072261072261,-1.41835731935018
"213",2022100911,82,"ARI","PHI",5.3088933269263,52630,39983,48516,2.61072261072261,2.69817071620369
"214",2022100911,385,"PHI","ARI",0.0887568564512087,46118,47834,53565,2.61072261072261,-2.5219657542714
"215",2022100911,612,"ARI","PHI",0.525926969590961,53478,39983,48516,2.61072261072261,-2.08479564113165
"216",2022100911,1682,"PHI","ARI",1.03343019760695,52608,47834,53565,2.61072261072261,-1.57729241311566
"217",2022100910,400,"SF","CAR",0.0567024229866711,40078,47819,46124,2.61072261072261,-2.55402018773594
"218",2022100910,1439,"SF","CAR",0.45079460974903,46377,52433,46124,2.61072261072261,-2.15992800097358
"219",2022100910,1692,"SF","CAR",1.07672661563995,46377,47819,53437,2.61072261072261,-1.53399599508267
"220",2022100910,2660,"SF","CAR",1.88233089463641,44959,47819,53437,2.61072261072261,-0.728391716086204
"221",2022100908,3635,"ATL","TB",1.55377037994817,46992,54473,47882,2.61072261072261,-1.05695223077444
"222",2022100908,3680,"ATL","TB",3.40750275081353,54616,48374,47877,2.61072261072261,0.796780140090924
"223",2022100907,471,"MIA","NYJ",1.11528014964722,42718,53435,41243,2.61072261072261,-1.49544246107539
"224",2022100907,1058,"MIA","NYJ",5.87839116683474,53435,43454,41243,2.61072261072261,3.26766855611213
"225",2022100907,1157,"MIA","NYJ",2.09950470025299,46203,53435,41243,2.61072261072261,-0.511217910469625
"226",2022100907,3689,"MIA","NYJ",1.02695419369091,53435,46111,41243,2.61072261072261,-1.58376841703171
"227",2022100906,2522,"SEA","NO",6.66884068155079,52541,42412,53489,2.61072261072261,4.05811807082818
"228",2022100905,484,"DET","NE",6.0879040743087,43584,47791,47826,2.61072261072261,3.47718146358608
"229",2022100903,170,"JAX","HOU",3.56617785643222,46116,44835,42441,2.61072261072261,0.955455245709611
"230",2022100903,194,"JAX","HOU",2.27085419625338,46116,44849,41300,2.61072261072261,-0.339868414469233
"231",2022100903,2734,"JAX","HOU",2.2227460258841,46116,44835,42441,2.61072261072261,-0.387976584838512
"232",2022100902,78,"CLE","LAC",2.13340244572537,46104,42347,46775,2.61072261072261,-0.477320164997245
"233",2022100902,1656,"CLE","LAC",0.12954300402804,54564,44841,46086,2.61072261072261,-2.48117960669457
"234",2022100902,1701,"CLE","LAC",1.90303845800066,54564,42347,46086,2.61072261072261,-0.707684152721953
"235",2022100902,2060,"CLE","LAC",5.14752398213968,44898,42347,46775,2.61072261072261,2.53680137141707
"236",2022100902,3106,"CLE","LAC",0.683454011362628,42347,44841,46086,2.61072261072261,-1.92726859935998
"237",2022100900,2085,"NYG","GB",0.877031351141646,54577,47954,47804,2.61072261072261,-1.73369125958097
"238",2022100600,536,"DEN","IND",1.76997245992033,52423,44987,46304,2.61072261072261,-0.840750150802283
"239",2022100600,976,"DEN","IND",1.55694675381626,52526,46109,38540,2.61072261072261,-1.05377585690636
"240",2022100600,2276,"DEN","IND",5.98326678178049,48096,44987,46304,2.61072261072261,3.37254417105787
"241",2022100600,2400,"IND","DEN",0.311454685591961,52442,54518,54580,2.61072261072261,-2.29926792513065
"242",2022100600,2633,"DEN","IND",1.32086692401371,52526,46109,38540,2.61072261072261,-1.2898556867089
"243",2022100600,3053,"DEN","IND",0.163777551323722,52454,44987,46304,2.61072261072261,-2.44694505939889
"244",2022100600,3966,"DEN","IND",0.385072944634608,52454,52660,38540,2.61072261072261,-2.225649666088
"245",2022100908,309,"ATL","TB",0.327628572042884,48723,42899,52453,2.61072261072261,-2.28309403867973
"246",2022100908,1233,"ATL","TB",0.178897296024317,41808,54038,47882,2.61072261072261,-2.43182531469829
"247",2022100902,1121,"LAC","CLE",4.69749017604564,53506,44819,52505,2.61072261072261,2.08676756532303
"248",2022100902,1453,"LAC","CLE",3.19732682488178,48456,52520,47863,2.61072261072261,0.586604214159165
"249",2022100902,3489,"LAC","CLE",4.09490607457398,45573,53506,53455,2.61072261072261,1.48418346385137
"250",2022101700,3461,"LAC","DEN",7.13656884323477,53506,45573,42929,2.61072261072261,4.52584623251216
"251",2022101609,1278,"ARI","SEA",6.0831367764608,53478,47808,54618,2.61072261072261,3.47241416573819
"252",2022101608,401,"LA","CAR",0.223032329680283,43399,44881,46124,2.61072261072261,-2.38769028104233
"253",2022101608,425,"LA","CAR",0.686046477692468,46830,44881,46124,2.61072261072261,-1.92467613303014
"254",2022101608,1317,"LA","CAR",1.97697609396848,43399,41290,46124,2.61072261072261,-0.633746516754131
"255",2022101607,973,"TB","PIT",4.67448889871975,46263,44896,46902,2.61072261072261,2.06376628799714
"256",2022101607,1058,"TB","PIT",4.3796956372074,44896,41233,46902,2.61072261072261,1.76897302648479
"257",2022101607,2987,"TB","PIT",0.849646683027157,47991,54556,46902,2.61072261072261,-1.76107592769545
"258",2022101606,98,"BAL","NYG",3.60231797575905,52463,46155,43323,2.61072261072261,0.991595365036439
"259",2022101606,995,"BAL","NYG",0.947410369478085,45268,46155,54579,2.61072261072261,-1.66331224124453
"260",2022101606,1527,"BAL","NYG",0.21146493948417,45268,46155,43323,2.61072261072261,-2.39925767123844
"261",2022101606,2300,"BAL","NYG",0.139783065350478,54604,46155,54579,2.61072261072261,-2.47093954537213
"262",2022101606,3449,"BAL","NYG",1.35879852908098,43362,45268,54579,2.61072261072261,-1.25192408164163
